contcod,country,region,year,inc_con,source,mysample,bin_year,group,pop,RRinc,RRmean,cons_2005ppp_pc,gdp_2005ppp_pc,totpop
NIC,Nicaragua,L. America & Carib.,2005,I,povcal,1,2003,3,.5288271,601,1811,1823.999905610567,2335.563720703125,5.288271
NIC,Nicaragua,L. America & Carib.,2005,I,povcal,1,2003,4,.5288271,782,1811,1823.999905610567,2335.563720703125,5.288271
NIC,Nicaragua,L. America & Carib.,2005,I,povcal,1,2003,5,.5288271,983,1811,1823.999905610567,2335.563720703125,5.288271
NIC,Nicaragua,L. America & Carib.,2005,I,povcal,1,2003,6,.5288271,1242,1811,1823.999905610567,2335.563720703125,5.288271
NIC,Nicaragua,L. America & Carib.,2005,I,povcal,1,2003,7,.5288271,1526,1811,1823.999905610567,2335.563720703125,5.288271
NIC,Nicaragua,L. America & Carib.,2005,I,povcal,1,2003,8,.5288271,1956,1811,1823.999905610567,2335.563720703125,5.288271
NIC,Nicaragua,L. America & Carib.,2005,I,povcal,1,2003,9,.5288271,2740,1811,1823.999905610567,2335.563720703125,5.288271
NIC,Nicaragua,L. America & Carib.,2005,I,povcal,1,2003,10,.5288271,7585,1811,1823.999905610567,2335.563720703125,5.288271
NIC,Nicaragua,L. America & Carib.,2009,I,wyd,1,2008,1,.5635576999999999,185,1695,2050.793739656721,2424.855224609375,5.635577
NIC,Nicaragua,L. America & Carib.,2009,I,wyd,1,2008,2,.5635576999999999,435,1695,2050.793739656721,2424.855224609375,5.635577
NIC,Nicaragua,L. America & Carib.,2009,I,wyd,1,2008,3,.5635576999999999,636,1695,2050.793739656721,2424.855224609375,5.635577
NIC,Nicaragua,L. America & Carib.,2009,I,wyd,1,2008,4,.5635576999999999,823,1695,2050.793739656721,2424.855224609375,5.635577
NIC,Nicaragua,L. America & Carib.,2009,I,wyd,1,2008,5,.5635576999999999,1044,1695,2050.793739656721,2424.855224609375,5.635577
NIC,Nicaragua,L. America & Carib.,2009,I,wyd,1,2008,6,.5635576999999999,1291,1695,2050.793739656721,2424.855224609375,5.635577
NIC,Nicaragua,L. America & Carib.,2009,I,wyd,1,2008,7,.5635576999999999,1598,1695,2050.793739656721,2424.855224609375,5.635577
NIC,Nicaragua,L. America & Carib.,2009,I,wyd,1,2008,8,.5635576999999999,2014,1695,2050.793739656721,2424.855224609375,5.635577
NIC,Nicaragua,L. America & Carib.,2009,I,wyd,1,2008,9,.5635576999999999,2748,1695,2050.793739656721,2424.855224609375,5.635577
NIC,Nicaragua,L. America & Carib.,2009,I,wyd,1,2008,10,.5635576999999999,6178,1695,2050.793739656721,2424.855224609375,5.635577
NLD,Netherlands,Mature economies,1987,I,wyd,1,1988,1,1.4760094,2652,9574,12143.27512491104,23805.724609375,14.760094
NLD,Netherlands,Mature economies,1987,I,wyd,1,1988,2,1.4760094,4791,9574,12143.27512491104,23805.724609375,14.760094
NLD,Netherlands,Mature economies,1987,I,wyd,1,1988,3,1.4760094,5696,9574,12143.27512491104,23805.724609375,14.760094
NLD,Netherlands,Mature economies,1987,I,wyd,1,1988,4,1.4760094,6619,9574,12143.27512491104,23805.724609375,14.760094
NLD,Netherlands,Mature economies,1987,I,wyd,1,1988,5,1.4760094,7498,9574,12143.27512491104,23805.724609375,14.760094
NLD,Netherlands,Mature economies,1987,I,wyd,1,1988,6,1.4760094,8691,9574,12143.27512491104,23805.724609375,14.760094
NLD,Netherlands,Mature economies,1987,I,wyd,1,1988,7,1.4760094,10021,9574,12143.27512491104,23805.724609375,14.760094
NLD,Netherlands,Mature economies,1987,I,wyd,1,1988,8,1.4760094,11893,9574,12143.27512491104,23805.724609375,14.760094
NLD,Netherlands,Mature economies,1987,I,wyd,1,1988,9,1.4760094,15075,9574,12143.27512491104,23805.724609375,14.760094
NLD,Netherlands,Mature economies,1987,I,wyd,1,1988,10,1.4760094,22806,9574,12143.27512491104,23805.724609375,14.760094
NLD,Netherlands,Mature economies,1991,I,wyd,1,1993,1,1.5290368,3417,12898,13243.02768119387,26705.357421875,15.290368
NLD,Netherlands,Mature economies,1991,I,wyd,1,1993,2,1.5290368,6629,12898,13243.02768119387,26705.357421875,15.290368
NLD,Netherlands,Mature economies,1991,I,wyd,1,1993,3,1.5290368,7862,12898,13243.02768119387,26705.357421875,15.290368
NLD,Netherlands,Mature economies,1991,I,wyd,1,1993,4,1.5290368,8954,12898,13243.02768119387,26705.357421875,15.290368
NLD,Netherlands,Mature economies,1991,I,wyd,1,1993,5,1.5290368,10102,12898,13243.02768119387,26705.357421875,15.290368
NLD,Netherlands,Mature economies,1991,I,wyd,1,1993,6,1.5290368,11454,12898,13243.02768119387,26705.357421875,15.290368
NLD,Netherlands,Mature economies,1991,I,wyd,1,1993,7,1.5290368,13255,12898,13243.02768119387,26705.357421875,15.290368
NLD,Netherlands,Mature economies,1991,I,wyd,1,1993,8,1.5290368,15789,12898,13243.02768119387,26705.357421875,15.290368
NLD,Netherlands,Mature economies,1991,I,wyd,1,1993,9,1.5290368,19690,12898,13243.02768119387,26705.357421875,15.290368
NLD,Netherlands,Mature economies,1991,I,wyd,1,1993,10,1.5290368,31831,12898,13243.02768119387,26705.357421875,15.290368
NLD,Netherlands,Mature economies,1998,I,wyd,1,1998,1,1.5707209,3035,13123,15346.27667894405,31393.271484375,15.707209
NLD,Netherlands,Mature economies,1998,I,wyd,1,1998,2,1.5707209,6743,13123,15346.27667894405,31393.271484375,15.707209
NLD,Netherlands,Mature economies,1998,I,wyd,1,1998,3,1.5707209,8231,13123,15346.27667894405,31393.271484375,15.707209
NLD,Netherlands,Mature economies,1998,I,wyd,1,1998,4,1.5707209,9554,13123,15346.27667894405,31393.271484375,15.707209
NLD,Netherlands,Mature economies,1998,I,wyd,1,1998,5,1.5707209,10946,13123,15346.27667894405,31393.271484375,15.707209
NLD,Netherlands,Mature economies,1998,I,wyd,1,1998,6,1.5707209,12501,13123,15346.27667894405,31393.271484375,15.707209
NLD,Netherlands,Mature economies,1998,I,wyd,1,1998,7,1.5707209,14292,13123,15346.27667894405,31393.271484375,15.707209
NLD,Netherlands,Mature economies,1998,I,wyd,1,1998,8,1.5707209,16566,13123,15346.27667894405,31393.271484375,15.707209
NLD,Netherlands,Mature economies,1998,I,wyd,1,1998,9,1.5707209,19961,13123,15346.27667894405,31393.271484375,15.707209
NLD,Netherlands,Mature economies,1998,I,wyd,1,1998,10,1.5707209,29405,13123,15346.27667894405,31393.271484375,15.707209
NLD,Netherlands,Mature economies,2005,I,wyd,1,2003,1,1.6225302,5560,15895,16875.4235825927,35104.48828125,16.225302
NLD,Netherlands,Mature economies,2005,I,wyd,1,2003,2,1.6225302,8430,15895,16875.4235825927,35104.48828125,16.225302
NLD,Netherlands,Mature economies,2005,I,wyd,1,2003,3,1.6225302,10318,15895,16875.4235825927,35104.48828125,16.225302
NLD,Netherlands,Mature economies,2005,I,wyd,1,2003,4,1.6225302,11847,15895,16875.4235825927,35104.48828125,16.225302
NLD,Netherlands,Mature economies,2005,I,wyd,1,2003,5,1.6225302,13465,15895,16875.4235825927,35104.48828125,16.225302
NLD,Netherlands,Mature economies,2005,I,wyd,1,2003,6,1.6225302,15358,15895,16875.4235825927,35104.48828125,16.225302
NLD,Netherlands,Mature economies,2005,I,wyd,1,2003,7,1.6225302,17335,15895,16875.4235825927,35104.48828125,16.225302
NLD,Netherlands,Mature economies,2005,I,wyd,1,2003,8,1.6225302,19546,15895,16875.4235825927,35104.48828125,16.225302
NLD,Netherlands,Mature economies,2005,I,wyd,1,2003,9,1.6225302,23171,15895,16875.4235825927,35104.48828125,16.225302
NLD,Netherlands,Mature economies,2005,I,wyd,1,2003,10,1.6225302,33918,15895,16875.4235825927,35104.48828125,16.225302
NLD,Netherlands,Mature economies,2008,I,wyd,1,2008,1,1.6445593,5688,15590,17202.36249845171,38105.9453125,16.445593
NLD,Netherlands,Mature economies,2008,I,wyd,1,2008,2,1.6445593,8499,15590,17202.36249845171,38105.9453125,16.445593
NLD,Netherlands,Mature economies,2008,I,wyd,1,2008,3,1.6445593,9988,15590,17202.36249845171,38105.9453125,16.445593
NLD,Netherlands,Mature economies,2008,I,wyd,1,2008,4,1.6445593,11276,15590,17202.36249845171,38105.9453125,16.445593
NLD,Netherlands,Mature economies,2008,I,wyd,1,2008,5,1.6445593,12620,15590,17202.36249845171,38105.9453125,16.445593
NLD,Netherlands,Mature economies,2008,I,wyd,1,2008,6,1.6445593,14143,15590,17202.36249845171,38105.9453125,16.445593
NLD,Netherlands,Mature economies,2008,I,wyd,1,2008,7,1.6445593,15805,15590,17202.36249845171,38105.9453125,16.445593
NLD,Netherlands,Mature economies,2008,I,wyd,1,2008,8,1.6445593,18296,15590,17202.36249845171,38105.9453125,16.445593
NLD,Netherlands,Mature economies,2008,I,wyd,1,2008,9,1.6445593,22357,15590,17202.36249845171,38105.9453125,16.445593
NLD,Netherlands,Mature economies,2008,I,wyd,1,2008,10,1.6445593,37224,15590,17202.36249845171,38105.9453125,16.445593
NOR,Norway,Mature economies,1995,I,wyd,1,1993,1,.4311991,4986,12821,13392.16508043707,37810.6484375,4.311991
NOR,Norway,Mature economies,1995,I,wyd,1,1993,2,.4311991,7530,12821,13392.16508043707,37810.6484375,4.311991
NOR,Norway,Mature economies,1995,I,wyd,1,1993,3,.4311991,8689,12821,13392.16508043707,37810.6484375,4.311991
NOR,Norway,Mature economies,1995,I,wyd,1,1993,4,.4311991,9754,12821,13392.16508043707,37810.6484375,4.311991
NOR,Norway,Mature economies,1995,I,wyd,1,1993,5,.4311991,10813,12821,13392.16508043707,37810.6484375,4.311991
NOR,Norway,Mature economies,1995,I,wyd,1,1993,6,.4311991,11971,12821,13392.16508043707,37810.6484375,4.311991
NOR,Norway,Mature economies,1995,I,wyd,1,1993,7,.4311991,13346,12821,13392.16508043707,37810.6484375,4.311991
NOR,Norway,Mature economies,1995,I,wyd,1,1993,8,.4311991,15274,12821,13392.16508043707,37810.6484375,4.311991
NOR,Norway,Mature economies,1995,I,wyd,1,1993,9,.4311991,18100,12821,13392.16508043707,37810.6484375,4.311991
NOR,Norway,Mature economies,1995,I,wyd,1,1993,10,.4311991,27741,12821,13392.16508043707,37810.6484375,4.311991
NOR,Norway,Mature economies,2000,I,wyd,1,1998,1,.4431464,5924,15524,15884.78048491561,43974.796875,4.431464
NOR,Norway,Mature economies,2000,I,wyd,1,1998,2,.4431464,8891,15524,15884.78048491561,43974.796875,4.431464
NOR,Norway,Mature economies,2000,I,wyd,1,1998,3,.4431464,10260,15524,15884.78048491561,43974.796875,4.431464
NOR,Norway,Mature economies,2000,I,wyd,1,1998,4,.4431464,11422,15524,15884.78048491561,43974.796875,4.431464
NOR,Norway,Mature economies,2000,I,wyd,1,1998,5,.4431464,12659,15524,15884.78048491561,43974.796875,4.431464
NOR,Norway,Mature economies,2000,I,wyd,1,1998,6,.4431464,14117,15524,15884.78048491561,43974.796875,4.431464
NOR,Norway,Mature economies,2000,I,wyd,1,1998,7,.4431464,15922,15524,15884.78048491561,43974.796875,4.431464
NOR,Norway,Mature economies,2000,I,wyd,1,1998,8,.4431464,18212,15524,15884.78048491561,43974.796875,4.431464
NOR,Norway,Mature economies,2000,I,wyd,1,1998,9,.4431464,21518,15524,15884.78048491561,43974.796875,4.431464
NOR,Norway,Mature economies,2000,I,wyd,1,1998,10,.4431464,36312,15524,15884.78048491561,43974.796875,4.431464
NOR,Norway,Mature economies,2004,I,wyd,1,2003,1,.4564855,6037,17418,17791.53699440973,46741.64453125,4.564855
NOR,Norway,Mature economies,2004,I,wyd,1,2003,2,.4564855,9459,17418,17791.53699440973,46741.64453125,4.564855
NOR,Norway,Mature economies,2004,I,wyd,1,2003,3,.4564855,11096,17418,17791.53699440973,46741.64453125,4.564855
NOR,Norway,Mature economies,2004,I,wyd,1,2003,4,.4564855,12466,17418,17791.53699440973,46741.64453125,4.564855
NOR,Norway,Mature economies,2004,I,wyd,1,2003,5,.4564855,13873,17418,17791.53699440973,46741.64453125,4.564855
NOR,Norway,Mature economies,2004,I,wyd,1,2003,6,.4564855,15499,17418,17791.53699440973,46741.64453125,4.564855
NOR,Norway,Mature economies,2004,I,wyd,1,2003,7,.4564855,17503,17418,17791.53699440973,46741.64453125,4.564855
NOR,Norway,Mature economies,2004,I,wyd,1,2003,8,.4564855,19988,17418,17791.53699440973,46741.64453125,4.564855
NOR,Norway,Mature economies,2004,I,wyd,1,2003,9,.4564855,23690,17418,17791.53699440973,46741.64453125,4.564855
NOR,Norway,Mature economies,2004,I,wyd,1,2003,10,.4564855,44567,17418,17791.53699440973,46741.64453125,4.564855
NOR,Norway,Mature economies,2008,I,wyd,1,2008,1,.4768212,7259,18630,20151.36902805496,48583.2421875,4.768212
NOR,Norway,Mature economies,2008,I,wyd,1,2008,2,.4768212,10934,18630,20151.36902805496,48583.2421875,4.768212
NOR,Norway,Mature economies,2008,I,wyd,1,2008,3,.4768212,12600,18630,20151.36902805496,48583.2421875,4.768212
NOR,Norway,Mature economies,2008,I,wyd,1,2008,4,.4768212,13984,18630,20151.36902805496,48583.2421875,4.768212
NOR,Norway,Mature economies,2008,I,wyd,1,2008,5,.4768212,15451,18630,20151.36902805496,48583.2421875,4.768212
NOR,Norway,Mature economies,2008,I,wyd,1,2008,6,.4768212,17246,18630,20151.36902805496,48583.2421875,4.768212
NOR,Norway,Mature economies,2008,I,wyd,1,2008,7,.4768212,19285,18630,20151.36902805496,48583.2421875,4.768212
NOR,Norway,Mature economies,2008,I,wyd,1,2008,8,.4768212,22199,18630,20151.36902805496,48583.2421875,4.768212
NOR,Norway,Mature economies,2008,I,wyd,1,2008,9,.4768212,26176,18630,20151.36902805496,48583.2421875,4.768212
NOR,Norway,Mature economies,2008,I,wyd,1,2008,10,.4768212,41164,18630,20151.36902805496,48583.2421875,4.768212
NPL,Nepal,Other Asia,1996,C,wyd,1,1998,1,2.3255046,130,518,507.930358344013,829.1172485351563,23.255046
NPL,Nepal,Other Asia,1996,C,wyd,1,1998,2,2.3255046,182,518,507.930358344013,829.1172485351563,23.255046
NPL,Nepal,Other Asia,1996,C,wyd,1,1998,3,2.3255046,222,518,507.930358344013,829.1172485351563,23.255046
NPL,Nepal,Other Asia,1996,C,wyd,1,1998,4,2.3255046,260,518,507.930358344013,829.1172485351563,23.255046
NPL,Nepal,Other Asia,1996,C,wyd,1,1998,5,2.3255046,303,518,507.930358344013,829.1172485351563,23.255046
NPL,Nepal,Other Asia,1996,C,wyd,1,1998,6,2.3255046,363,518,507.930358344013,829.1172485351563,23.255046
NPL,Nepal,Other Asia,1996,C,wyd,1,1998,7,2.3255046,441,518,507.930358344013,829.1172485351563,23.255046
NPL,Nepal,Other Asia,1996,C,wyd,1,1998,8,2.3255046,564,518,507.930358344013,829.1172485351563,23.255046
NPL,Nepal,Other Asia,1996,C,wyd,1,1998,9,2.3255046,803,518,507.930358344013,829.1172485351563,23.255046
NPL,Nepal,Other Asia,1996,C,wyd,1,1998,10,2.3255046,1915,518,507.930358344013,829.1172485351563,23.255046
NPL,Nepal,Other Asia,2003,C,povcal,1,2003,1,2.614353,188,648,628.8999816015664,918.8527221679688,26.14353
NPL,Nepal,Other Asia,2003,C,povcal,1,2003,2,2.614353,235,648,628.8999816015664,918.8527221679688,26.14353
NPL,Nepal,Other Asia,2003,C,povcal,1,2003,3,2.614353,285,648,628.8999816015664,918.8527221679688,26.14353
NPL,Nepal,Other Asia,2003,C,povcal,1,2003,4,2.614353,338,648,628.8999816015664,918.8527221679688,26.14353
NPL,Nepal,Other Asia,2003,C,povcal,1,2003,5,2.614353,400,648,628.8999816015664,918.8527221679688,26.14353
NPL,Nepal,Other Asia,2003,C,povcal,1,2003,6,2.614353,471,648,628.8999816015664,918.8527221679688,26.14353
NPL,Nepal,Other Asia,2003,C,povcal,1,2003,7,2.614353,563,648,628.8999816015664,918.8527221679688,26.14353
NPL,Nepal,Other Asia,2003,C,povcal,1,2003,8,2.614353,694,648,628.8999816015664,918.8527221679688,26.14353
NPL,Nepal,Other Asia,2003,C,povcal,1,2003,9,2.614353,925,648,628.8999816015664,918.8527221679688,26.14353
NPL,Nepal,Other Asia,2003,C,povcal,1,2003,10,2.614353,2376,648,628.8999816015664,918.8527221679688,26.14353
NPL,Nepal,Other Asia,2010,C,povcal,1,2008,1,2.8905358,296,817,713.6405443052796,1079.352783203125,28.905358
NPL,Nepal,Other Asia,2010,C,povcal,1,2008,2,2.8905358,379,817,713.6405443052796,1079.352783203125,28.905358
NPL,Nepal,Other Asia,2010,C,povcal,1,2008,3,2.8905358,458,817,713.6405443052796,1079.352783203125,28.905358
NPL,Nepal,Other Asia,2010,C,povcal,1,2008,4,2.8905358,535,817,713.6405443052796,1079.352783203125,28.905358
NPL,Nepal,Other Asia,2010,C,povcal,1,2008,5,2.8905358,617,817,713.6405443052796,1079.352783203125,28.905358
NPL,Nepal,Other Asia,2010,C,povcal,1,2008,6,2.8905358,708,817,713.6405443052796,1079.352783203125,28.905358
NPL,Nepal,Other Asia,2010,C,povcal,1,2008,7,2.8905358,819,817,713.6405443052796,1079.352783203125,28.905358
NPL,Nepal,Other Asia,2010,C,povcal,1,2008,8,2.8905358,969,817,713.6405443052796,1079.352783203125,28.905358
NPL,Nepal,Other Asia,2010,C,povcal,1,2008,9,2.8905358,1220,817,713.6405443052796,1079.352783203125,28.905358
NPL,Nepal,Other Asia,2010,C,povcal,1,2008,10,2.8905358,2166,817,713.6405443052796,1079.352783203125,28.905358
NZL,New Zealand,Mature economies,1986,I,wyd,1,1988,1,.335,306,12046,10418.6015990235,19328.11328125,3.35
NZL,New Zealand,Mature economies,1986,I,wyd,1,1988,2,.335,2889,12046,10418.6015990235,19328.11328125,3.35
NZL,New Zealand,Mature economies,1986,I,wyd,1,1988,3,.335,6156,12046,10418.6015990235,19328.11328125,3.35
NZL,New Zealand,Mature economies,1986,I,wyd,1,1988,4,.335,7676,12046,10418.6015990235,19328.11328125,3.35
NZL,New Zealand,Mature economies,1986,I,wyd,1,1988,5,.335,9841,12046,10418.6015990235,19328.11328125,3.35
NZL,New Zealand,Mature economies,1986,I,wyd,1,1988,6,.335,12244,12046,10418.6015990235,19328.11328125,3.35
NZL,New Zealand,Mature economies,1986,I,wyd,1,1988,7,.335,14321,12046,10418.6015990235,19328.11328125,3.35
NZL,New Zealand,Mature economies,1986,I,wyd,1,1988,8,.335,16942,12046,10418.6015990235,19328.11328125,3.35
NZL,New Zealand,Mature economies,1986,I,wyd,1,1988,9,.335,20687,12046,10418.6015990235,19328.11328125,3.35
NZL,New Zealand,Mature economies,1986,I,wyd,1,1988,10,.335,29393,12046,10418.6015990235,19328.11328125,3.35
NZL,New Zealand,Mature economies,1991,I,wyd,1,1993,1,.35722,238,15347,10330.97195960058,18236.71875,3.5722
NZL,New Zealand,Mature economies,1991,I,wyd,1,1993,2,.35722,3606,15347,10330.97195960058,18236.71875,3.5722
NZL,New Zealand,Mature economies,1991,I,wyd,1,1993,3,.35722,7223,15347,10330.97195960058,18236.71875,3.5722
NZL,New Zealand,Mature economies,1991,I,wyd,1,1993,4,.35722,8725,15347,10330.97195960058,18236.71875,3.5722
NZL,New Zealand,Mature economies,1991,I,wyd,1,1993,5,.35722,10730,15347,10330.97195960058,18236.71875,3.5722
NZL,New Zealand,Mature economies,1991,I,wyd,1,1993,6,.35722,13703,15347,10330.97195960058,18236.71875,3.5722
NZL,New Zealand,Mature economies,1991,I,wyd,1,1993,7,.35722,16850,15347,10330.97195960058,18236.71875,3.5722
NZL,New Zealand,Mature economies,1991,I,wyd,1,1993,8,.35722,20583,15347,10330.97195960058,18236.71875,3.5722
NZL,New Zealand,Mature economies,1991,I,wyd,1,1993,9,.35722,26204,15347,10330.97195960058,18236.71875,3.5722
NZL,New Zealand,Mature economies,1991,I,wyd,1,1993,10,.35722,45605,15347,10330.97195960058,18236.71875,3.5722
NZL,New Zealand,Mature economies,1998,I,wyd,1,1998,1,.3815,2341,10549,11979.39780445609,20901.72265625,3.815
NZL,New Zealand,Mature economies,1998,I,wyd,1,1998,2,.3815,4462,10549,11979.39780445609,20901.72265625,3.815
NZL,New Zealand,Mature economies,1998,I,wyd,1,1998,3,.3815,5487,10549,11979.39780445609,20901.72265625,3.815
NZL,New Zealand,Mature economies,1998,I,wyd,1,1998,4,.3815,6511,10549,11979.39780445609,20901.72265625,3.815
NZL,New Zealand,Mature economies,1998,I,wyd,1,1998,5,.3815,7682,10549,11979.39780445609,20901.72265625,3.815
NZL,New Zealand,Mature economies,1998,I,wyd,1,1998,6,.3815,8999,10549,11979.39780445609,20901.72265625,3.815
NZL,New Zealand,Mature economies,1998,I,wyd,1,1998,7,.3815,10754,10549,11979.39780445609,20901.72265625,3.815
NZL,New Zealand,Mature economies,1998,I,wyd,1,1998,8,.3815,13095,10549,11979.39780445609,20901.72265625,3.815
NZL,New Zealand,Mature economies,1998,I,wyd,1,1998,9,.3815,16827,10549,11979.39780445609,20901.72265625,3.815
NZL,New Zealand,Mature economies,1998,I,wyd,1,1998,10,.3815,29337,10549,11979.39780445609,20901.72265625,3.815
PAK,Pakistan,Other Asia,1987,C,povcal,1,1988,1,10.5332464,165,453,1038.439929589383,1505.338623046875,105.332464
PAK,Pakistan,Other Asia,1987,C,povcal,1,1988,2,10.5332464,213,453,1038.439929589383,1505.338623046875,105.332464
PAK,Pakistan,Other Asia,1987,C,povcal,1,1988,3,10.5332464,256,453,1038.439929589383,1505.338623046875,105.332464
PAK,Pakistan,Other Asia,1987,C,povcal,1,1988,4,10.5332464,298,453,1038.439929589383,1505.338623046875,105.332464
PAK,Pakistan,Other Asia,1987,C,povcal,1,1988,5,10.5332464,340,453,1038.439929589383,1505.338623046875,105.332464
PAK,Pakistan,Other Asia,1987,C,povcal,1,1988,6,10.5332464,388,453,1038.439929589383,1505.338623046875,105.332464
PAK,Pakistan,Other Asia,1987,C,povcal,1,1988,7,10.5332464,444,453,1038.439929589383,1505.338623046875,105.332464
PAK,Pakistan,Other Asia,1987,C,povcal,1,1988,8,10.5332464,520,453,1038.439929589383,1505.338623046875,105.332464
PAK,Pakistan,Other Asia,1987,C,povcal,1,1988,9,10.5332464,648,453,1038.439929589383,1505.338623046875,105.332464
PAK,Pakistan,Other Asia,1987,C,povcal,1,1988,10,10.5332464,1258,453,1038.439929589383,1505.338623046875,105.332464
PAK,Pakistan,Other Asia,1993,C,wyd,1,1993,1,12.1029912,329,757,1157.318923672356,1723.948974609375,121.029912
PAK,Pakistan,Other Asia,1993,C,wyd,1,1993,2,12.1029912,419,757,1157.318923672356,1723.948974609375,121.029912
PAK,Pakistan,Other Asia,1993,C,wyd,1,1993,3,12.1029912,477,757,1157.318923672356,1723.948974609375,121.029912
PAK,Pakistan,Other Asia,1993,C,wyd,1,1993,4,12.1029912,532,757,1157.318923672356,1723.948974609375,121.029912
PAK,Pakistan,Other Asia,1993,C,wyd,1,1993,5,12.1029912,591,757,1157.318923672356,1723.948974609375,121.029912
PAK,Pakistan,Other Asia,1993,C,wyd,1,1993,6,12.1029912,663,757,1157.318923672356,1723.948974609375,121.029912
PAK,Pakistan,Other Asia,1993,C,wyd,1,1993,7,12.1029912,747,757,1157.318923672356,1723.948974609375,121.029912
PAK,Pakistan,Other Asia,1993,C,wyd,1,1993,8,12.1029912,857,757,1157.318923672356,1723.948974609375,121.029912
PAK,Pakistan,Other Asia,1993,C,wyd,1,1993,9,12.1029912,1065,757,1157.318923672356,1723.948974609375,121.029912
PAK,Pakistan,Other Asia,1993,C,wyd,1,1993,10,12.1029912,1895,757,1157.318923672356,1723.948974609375,121.029912
PAK,Pakistan,Other Asia,1998,C,povcal,1,1998,1,13.7808224,279,744,1276.333377375214,1790.549194335938,137.808224
PAK,Pakistan,Other Asia,1998,C,povcal,1,1998,2,13.7808224,371,744,1276.333377375214,1790.549194335938,137.808224
PAK,Pakistan,Other Asia,1998,C,povcal,1,1998,3,13.7808224,432,744,1276.333377375214,1790.549194335938,137.808224
PAK,Pakistan,Other Asia,1998,C,povcal,1,1998,4,13.7808224,492,744,1276.333377375214,1790.549194335938,137.808224
PAK,Pakistan,Other Asia,1998,C,povcal,1,1998,5,13.7808224,555,744,1276.333377375214,1790.549194335938,137.808224
PAK,Pakistan,Other Asia,1998,C,povcal,1,1998,6,13.7808224,627,744,1276.333377375214,1790.549194335938,137.808224
PAK,Pakistan,Other Asia,1998,C,povcal,1,1998,7,13.7808224,715,744,1276.333377375214,1790.549194335938,137.808224
PAK,Pakistan,Other Asia,1998,C,povcal,1,1998,8,13.7808224,836,744,1276.333377375214,1790.549194335938,137.808224
PAK,Pakistan,Other Asia,1998,C,povcal,1,1998,9,13.7808224,1035,744,1276.333377375214,1790.549194335938,137.808224
PAK,Pakistan,Other Asia,1998,C,povcal,1,1998,10,13.7808224,2099,744,1276.333377375214,1790.549194335938,137.808224
PAK,Pakistan,Other Asia,2004,C,povcal,1,2003,1,15.3139895,324,789,1372.580003809314,2027.658569335938,153.139895
PAK,Pakistan,Other Asia,2004,C,povcal,1,2003,2,15.3139895,399,789,1372.580003809314,2027.658569335938,153.139895
PAK,Pakistan,Other Asia,2004,C,povcal,1,2003,3,15.3139895,469,789,1372.580003809314,2027.658569335938,153.139895
PAK,Pakistan,Other Asia,2004,C,povcal,1,2003,4,15.3139895,535,789,1372.580003809314,2027.658569335938,153.139895
PAK,Pakistan,Other Asia,2004,C,povcal,1,2003,5,15.3139895,604,789,1372.580003809314,2027.658569335938,153.139895
PAK,Pakistan,Other Asia,2004,C,povcal,1,2003,6,15.3139895,681,789,1372.580003809314,2027.658569335938,153.139895
PAK,Pakistan,Other Asia,2004,C,povcal,1,2003,7,15.3139895,772,789,1372.580003809314,2027.658569335938,153.139895
PAK,Pakistan,Other Asia,2004,C,povcal,1,2003,8,15.3139895,896,789,1372.580003809314,2027.658569335938,153.139895
PAK,Pakistan,Other Asia,2004,C,povcal,1,2003,9,15.3139895,1105,789,1372.580003809314,2027.658569335938,153.139895
PAK,Pakistan,Other Asia,2004,C,povcal,1,2003,10,15.3139895,2108,789,1372.580003809314,2027.658569335938,153.139895
PAK,Pakistan,Other Asia,2007,C,povcal,1,2008,1,16.7442258,344,789,1553.311449800091,2321.825439453125,167.442258
PAK,Pakistan,Other Asia,2007,C,povcal,1,2008,2,16.7442258,414,789,1553.311449800091,2321.825439453125,167.442258
PAK,Pakistan,Other Asia,2007,C,povcal,1,2008,3,16.7442258,479,789,1553.311449800091,2321.825439453125,167.442258
PAK,Pakistan,Other Asia,2007,C,povcal,1,2008,4,16.7442258,542,789,1553.311449800091,2321.825439453125,167.442258
PAK,Pakistan,Other Asia,2007,C,povcal,1,2008,5,16.7442258,609,789,1553.311449800091,2321.825439453125,167.442258
PAK,Pakistan,Other Asia,2007,C,povcal,1,2008,6,16.7442258,683,789,1553.311449800091,2321.825439453125,167.442258
PAK,Pakistan,Other Asia,2007,C,povcal,1,2008,7,16.7442258,773,789,1553.311449800091,2321.825439453125,167.442258
PAK,Pakistan,Other Asia,2007,C,povcal,1,2008,8,16.7442258,894,789,1553.311449800091,2321.825439453125,167.442258
PAK,Pakistan,Other Asia,2007,C,povcal,1,2008,9,16.7442258,1099,789,1553.311449800091,2321.825439453125,167.442258
PAK,Pakistan,Other Asia,2007,C,povcal,1,2008,10,16.7442258,2056,789,1553.311449800091,2321.825439453125,167.442258
PAN,Panama,L. America & Carib.,1991,I,povcal,1,1993,1,.2569672,36,2579,2798.159601278627,6509.38134765625,2.569672
PAN,Panama,L. America & Carib.,1991,I,povcal,1,1993,2,.2569672,260,2579,2798.159601278627,6509.38134765625,2.569672
PAN,Panama,L. America & Carib.,1991,I,povcal,1,1993,3,.2569672,601,2579,2798.159601278627,6509.38134765625,2.569672
