id (store),year,month,week,usa,after,sales
99,2011,10,42,1,0,132556
99,2011,10,43,1,1,58104
99,2011,10,44,1,1,66682
99,2011,10,45,1,1,50058
99,2011,11,46,1,1,80335
99,2011,11,47,1,1,64519
99,2011,11,48,1,1,93250
99,2011,11,49,1,1,53529
99,2011,12,50,1,1,66876
99,2011,12,51,1,1,107496
99,2011,12,52,1,1,77131
99,2011,12,53,1,1,56818
99,2012,1,1,1,1,31320
99,2012,1,2,1,1,77481
99,2012,1,3,1,1,54684
99,2012,1,4,1,1,33379
99,2012,1,5,1,1,39091
99,2012,1,6,1,1,52297
99,2012,2,7,1,1,56950
99,2012,2,8,1,1,31001
99,2012,2,9,1,1,50827
99,2012,2,10,1,1,40915
99,2012,3,11,1,1,41788
99,2012,3,12,1,1,53788
99,2012,3,13,1,1,48416
99,2012,3,14,1,1,67860
99,2012,4,15,1,1,39074
99,2012,4,16,1,1,58265
101,2011,4,16,1,0,80663
101,2011,4,17,1,0,85760
101,2011,4,18,1,0,90366
101,2011,5,19,1,0,98147
101,2011,5,20,1,0,133381
101,2011,5,21,1,0,65533
101,2011,5,22,1,0,82568
101,2011,5,23,1,0,129295
101,2011,6,24,1,0,113185
101,2011,6,25,1,0,113712
101,2011,6,26,1,0,116708
101,2011,6,27,1,0,102387
101,2011,7,28,1,0,65164
101,2011,7,29,1,0,126060
101,2011,7,30,1,0,79465
101,2011,7,31,1,0,114940
101,2011,8,32,1,0,77689
101,2011,8,33,1,0,99728
101,2011,8,34,1,0,116209
101,2011,8,35,1,0,47472
101,2011,8,36,1,0,91024
101,2011,9,37,1,0,148336
101,2011,9,38,1,0,126248
101,2011,9,39,1,0,111208
101,2011,9,40,1,0,94578
101,2011,10,41,1,0,111424
101,2011,10,42,1,0,120522
101,2011,10,43,1,1,49662
101,2011,10,44,1,1,103207
101,2011,10,45,1,1,138797
101,2011,11,46,1,1,125377
101,2011,11,47,1,1,128446
101,2011,11,48,1,1,143145
101,2011,11,49,1,1,105872
101,2011,12,50,1,1,105803
101,2011,12,51,1,1,122845
101,2011,12,52,1,1,94737
101,2011,12,53,1,1,115026
101,2012,1,1,1,1,35871
101,2012,1,2,1,1,61337
101,2012,1,3,1,1,58036
101,2012,1,4,1,1,67637
101,2012,1,5,1,1,60730
101,2012,1,6,1,1,80728
101,2012,2,7,1,1,62955
101,2012,2,8,1,1,49021
101,2012,2,9,1,1,41694
101,2012,2,10,1,1,56959
101,2012,3,11,1,1,78163
101,2012,3,12,1,1,75005
101,2012,3,13,1,1,118187
101,2012,3,14,1,1,103464
101,2012,4,15,1,1,84648
101,2012,4,16,1,1,92989
103,2011,4,16,1,0,86155
103,2011,4,17,1,0,80238
103,2011,4,18,1,0,140235
103,2011,5,19,1,0,86309
103,2011,5,20,1,0,124517
103,2011,5,21,1,0,65288
103,2011,5,22,1,0,95414
103,2011,5,23,1,0,110599
103,2011,6,24,1,0,142814
103,2011,6,25,1,0,121299
103,2011,6,26,1,0,86117
103,2011,6,27,1,0,200716
103,2011,7,28,1,0,66289
103,2011,7,29,1,0,99859
103,2011,7,30,1,0,130537
103,2011,7,31,1,0,68446
103,2011,8,32,1,0,100592
103,2011,8,33,1,0,142659
103,2011,8,34,1,0,82236
103,2011,8,35,1,0,62996
103,2011,8,36,1,0,86870
103,2011,9,37,1,0,145480
103,2011,9,38,1,0,101486
103,2011,9,39,1,0,137432
103,2011,9,40,1,0,119035
103,2011,10,41,1,0,109729
103,2011,10,42,1,0,193808
103,2011,10,43,1,1,92225
103,2011,10,44,1,1,98629
103,2011,10,45,1,1,79563
103,2011,11,46,1,1,116231
103,2011,11,47,1,1,141500
103,2011,11,48,1,1,92575
103,2011,11,49,1,1,120426
103,2011,12,50,1,1,102011
103,2011,12,51,1,1,148818
103,2011,12,52,1,1,98850
103,2011,12,53,1,1,144754
103,2012,1,1,1,1,44094
103,2012,1,2,1,1,86969
103,2012,1,3,1,1,83189
103,2012,1,4,1,1,67221
103,2012,1,5,1,1,69205
103,2012,1,6,1,1,74211
103,2012,2,7,1,1,98354
103,2012,2,8,1,1,63966
103,2012,2,9,1,1,90085
103,2012,2,10,1,1,49879
103,2012,3,11,1,1,97257
103,2012,3,12,1,1,113971
103,2012,3,13,1,1,62464
103,2012,3,14,1,1,81644
103,2012,4,15,1,1,76228
103,2012,4,16,1,1,95286
105,2011,4,16,1,0,25249
105,2011,4,17,1,0,20246
105,2011,4,18,1,0,32209
105,2011,5,19,1,0,32070
105,2011,5,20,1,0,39598
105,2011,5,21,1,0,22535
105,2011,5,22,1,0,38439
105,2011,5,23,1,0,34006
105,2011,6,24,1,0,20687
105,2011,6,25,1,0,38189
105,2011,6,26,1,0,27772
105,2011,6,27,1,0,34059
105,2011,7,28,1,0,28327
105,2011,7,29,1,0,30952
105,2011,7,30,1,0,28911
105,2011,7,31,1,0,28046
105,2011,8,32,1,0,19077
105,2011,8,33,1,0,27996
105,2011,8,34,1,0,23686
105,2011,8,35,1,0,13536
105,2011,8,36,1,0,13875
105,2011,9,37,1,0,38586
105,2011,9,38,1,0,20023
105,2011,9,39,1,0,20867
105,2011,9,40,1,0,24119
105,2011,10,41,1,0,27184
105,2011,10,42,1,0,52446
105,2011,10,43,1,1,29886
105,2011,10,44,1,1,22696
105,2011,10,45,1,1,15826
105,2011,11,46,1,1,39312
105,2011,11,47,1,1,38338
105,2011,11,48,1,1,33101
105,2011,11,49,1,1,29739
105,2011,12,50,1,1,32413
105,2011,12,51,1,1,52132
105,2011,12,52,1,1,27919
105,2011,12,53,1,1,27335
105,2012,1,1,1,1,18426
105,2012,1,2,1,1,28975
105,2012,1,3,1,1,21947
105,2012,1,4,1,1,16854
105,2012,1,5,1,1,16572
105,2012,1,6,1,1,18779
105,2012,2,7,1,1,15045
105,2012,2,8,1,1,18446
105,2012,2,9,1,1,23169
105,2012,2,10,1,1,16771
105,2012,3,11,1,1,21894
105,2012,3,12,1,1,16436
105,2012,3,13,1,1,25964
105,2012,3,14,1,1,43166
105,2012,4,15,1,1,24339
105,2012,4,16,1,1,22623
107,2011,4,16,1,0,50880
107,2011,4,17,1,0,43760
107,2011,4,18,1,0,80709
107,2011,5,19,1,0,81101
107,2011,5,20,1,0,52536
107,2011,5,21,1,0,40597
107,2011,5,22,1,0,54079
107,2011,5,23,1,0,81765
107,2011,6,24,1,0,55020
107,2011,6,25,1,0,126022
107,2011,6,26,1,0,58660
107,2011,6,27,1,0,92572
107,2011,7,28,1,0,54915
107,2011,7,29,1,0,59511
107,2011,7,30,1,0,62752
107,2011,7,31,1,0,38471
107,2011,8,32,1,0,43030
107,2011,8,33,1,0,46925
107,2011,8,34,1,0,48502
107,2011,8,35,1,0,40468
107,2011,8,36,1,0,68003
107,2011,9,37,1,0,60746
107,2011,9,38,1,0,90442
107,2011,9,39,1,0,70099
107,2011,9,40,1,0,47769
107,2011,10,41,1,0,74710
107,2011,10,42,1,0,113954
107,2011,10,43,1,1,51292
107,2011,10,44,1,1,61535
107,2011,10,45,1,1,52279
107,2011,11,46,1,1,78749
107,2011,11,47,1,1,83348
107,2011,11,48,1,1,60304
107,2011,11,49,1,1,53209
107,2011,12,50,1,1,91388
107,2011,12,51,1,1,81152
107,2011,12,52,1,1,76085
107,2011,12,53,1,1,62904
107,2012,1,1,1,1,26656
107,2012,1,2,1,1,52801
107,2012,1,3,1,1,43707
107,2012,1,4,1,1,39634
107,2012,1,5,1,1,41216
107,2012,1,6,1,1,32809
107,2012,2,7,1,1,61076
107,2012,2,8,1,1,19569
107,2012,2,9,1,1,76608
107,2012,2,10,1,1,53510
107,2012,3,11,1,1,74181
107,2012,3,12,1,1,57737
107,2012,3,13,1,1,52140
107,2012,3,14,1,1,79268
107,2012,4,15,1,1,42132
107,2012,4,16,1,1,33194
109,2011,4,16,1,0,64801
109,2011,4,17,1,0,36761
109,2011,4,18,1,0,48124
109,2011,5,19,1,0,91579
109,2011,5,20,1,0,56824
109,2011,5,21,1,0,67875
109,2011,5,22,1,0,55719
109,2011,5,23,1,0,52136
109,2011,6,24,1,0,45356
109,2011,6,25,1,0,50522
109,2011,6,26,1,0,44264
109,2011,6,27,1,0,42888
109,2011,7,28,1,0,52483
109,2011,7,29,1,0,30811
109,2011,7,30,1,0,47603
109,2011,7,31,1,0,34433
109,2011,8,32,1,0,24521
109,2011,8,33,1,0,59039
109,2011,8,34,1,0,37682
109,2011,8,35,1,0,40889
109,2011,8,36,1,0,45029
109,2011,9,37,1,0,71082
109,2011,9,38,1,0,53407
109,2011,9,39,1,0,58177
109,2011,9,40,1,0,39601
109,2011,10,41,1,0,64888
109,2011,10,42,1,0,86992
109,2011,10,43,1,1,58316
109,2011,10,44,1,1,50038
109,2011,10,45,1,1,32700
109,2011,11,46,1,1,39460
109,2011,11,47,1,1,46846
109,2011,11,48,1,1,60402
109,2011,11,49,1,1,63275
109,2011,12,50,1,1,58963
109,2011,12,51,1,1,58367
109,2011,12,52,1,1,60639
109,2011,12,53,1,1,43702
109,2012,1,1,1,1,25118
109,2012,1,2,1,1,37270
109,2012,1,3,1,1,32967
109,2012,1,4,1,1,24155
109,2012,1,5,1,1,22701
109,2012,1,6,1,1,39720
109,2012,2,7,1,1,43730
109,2012,2,8,1,1,35590
109,2012,2,9,1,1,40014
109,2012,2,10,1,1,33798
109,2012,3,11,1,1,33075
109,2012,3,12,1,1,44524
109,2012,3,13,1,1,41389
109,2012,3,14,1,1,55375
109,2012,4,15,1,1,36992
109,2012,4,16,1,1,64506
111,2011,4,16,1,0,15323
111,2011,4,17,1,0,21757
111,2011,4,18,1,0,25303
111,2011,5,19,1,0,32209
111,2011,5,20,1,0,30782
111,2011,5,21,1,0,21413
111,2011,5,22,1,0,18057
111,2011,5,23,1,0,26392
111,2011,6,24,1,0,18213
111,2011,6,25,1,0,42068
111,2011,6,26,1,0,27935
111,2011,6,27,1,0,21637
111,2011,7,28,1,0,18797
111,2011,7,29,1,0,27565
111,2011,7,30,1,0,23873
111,2011,7,31,1,0,18441
111,2011,8,32,1,0,14829
111,2011,8,33,1,0,26217
111,2011,8,34,1,0,13147
111,2011,8,35,1,0,16697
111,2011,8,36,1,0,13851
111,2011,9,37,1,0,26177
111,2011,9,38,1,0,17888
111,2011,9,39,1,0,15372
111,2011,9,40,1,0,27405
111,2011,10,41,1,0,25974
111,2011,10,42,1,0,31186
111,2011,10,43,1,1,17839
111,2011,10,44,1,1,24137
111,2011,10,45,1,1,24795
111,2011,11,46,1,1,29033
111,2011,11,47,1,1,29920
111,2011,11,48,1,1,29244
111,2011,11,49,1,1,28335
111,2011,12,50,1,1,31349
111,2011,12,51,1,1,38233
111,2011,12,52,1,1,33021
111,2011,12,53,1,1,18714
111,2012,1,1,1,1,8355
111,2012,1,2,1,1,11913
111,2012,1,3,1,1,13303
111,2012,1,4,1,1,11781
111,2012,1,5,1,1,17682
111,2012,1,6,1,1,22458
111,2012,2,7,1,1,16343
111,2012,2,8,1,1,13540
111,2012,2,9,1,1,17743
111,2012,2,10,1,1,25821
111,2012,3,11,1,1,17978
111,2012,3,12,1,1,14548
111,2012,3,13,1,1,17175
111,2012,3,14,1,1,21017
111,2012,4,15,1,1,16890
111,2012,4,16,1,1,21445
113,2011,4,16,1,0,76968
113,2011,4,17,1,0,68787
113,2011,4,18,1,0,86252
113,2011,5,19,1,0,93084
113,2011,5,20,1,0,92108
113,2011,5,21,1,0,73332
113,2011,5,22,1,0,98798
113,2011,5,23,1,0,88349
113,2011,6,24,1,0,60107
113,2011,6,25,1,0,88393
113,2011,6,26,1,0,84353
113,2011,6,27,1,0,89586
113,2011,7,28,1,0,73478
113,2011,7,29,1,0,106762
113,2011,7,30,1,0,68615
113,2011,7,31,1,0,54023
113,2011,8,32,1,0,56687
113,2011,8,33,1,0,66114
113,2011,8,34,1,0,80023
113,2011,8,35,1,0,70493
113,2011,8,36,1,0,57020
113,2011,9,37,1,0,121360
113,2011,9,38,1,0,90023
113,2011,9,39,1,0,82183
113,2011,9,40,1,0,106232
113,2011,10,41,1,0,67331
113,2011,10,42,1,0,160399
113,2011,10,43,1,1,64976
113,2011,10,44,1,1,79925
113,2011,10,45,1,1,83665
113,2011,11,46,1,1,83588
113,2011,11,47,1,1,84538
113,2011,11,48,1,1,112731
113,2011,11,49,1,1,95891
113,2011,12,50,1,1,124177
113,2011,12,51,1,1,82725
113,2011,12,52,1,1,107158
113,2011,12,53,1,1,72941
113,2012,1,1,1,1,32081
113,2012,1,2,1,1,104511
113,2012,1,3,1,1,80722
113,2012,1,4,1,1,85436
113,2012,1,5,1,1,39624
113,2012,1,6,1,1,44604
113,2012,2,7,1,1,79583
113,2012,2,8,1,1,68442
113,2012,2,9,1,1,61520
113,2012,2,10,1,1,82464
113,2012,3,11,1,1,116355
113,2012,3,12,1,1,57744
113,2012,3,13,1,1,57144
113,2012,3,14,1,1,100876
113,2012,4,15,1,1,58306
113,2012,4,16,1,1,45880
115,2011,4,16,1,0,99997
115,2011,4,17,1,0,50602
115,2011,4,18,1,0,74024
115,2011,5,19,1,0,79236
115,2011,5,20,1,0,90249
115,2011,5,21,1,0,87173
115,2011,5,22,1,0,88524
115,2011,5,23,1,0,88302
115,2011,6,24,1,0,96001
115,2011,6,25,1,0,58950
115,2011,6,26,1,0,112219
115,2011,6,27,1,0,85698
115,2011,7,28,1,0,68049
115,2011,7,29,1,0,73051
115,2011,7,30,1,0,83274
115,2011,7,31,1,0,76370
115,2011,8,32,1,0,47811
115,2011,8,33,1,0,71272
115,2011,8,34,1,0,43413
115,2011,8,35,1,0,22994
115,2011,8,36,1,0,53952
115,2011,9,37,1,0,100182
115,2011,9,38,1,0,71178
115,2011,9,39,1,0,84732
115,2011,9,40,1,0,77440
115,2011,10,41,1,0,59744
115,2011,10,42,1,0,127119
115,2011,10,43,1,1,63382
115,2011,10,44,1,1,60635
115,2011,10,45,1,1,76999
115,2011,11,46,1,1,97006
115,2011,11,47,1,1,128825
115,2011,11,48,1,1,102276
115,2011,11,49,1,1,79481
115,2011,12,50,1,1,114171
115,2011,12,51,1,1,97505
115,2011,12,52,1,1,75831
115,2011,12,53,1,1,61855
115,2012,1,1,1,1,35263
115,2012,1,2,1,1,50380
115,2012,1,3,1,1,52821
115,2012,1,4,1,1,48167
115,2012,1,5,1,1,52202
115,2012,1,6,1,1,45348
115,2012,2,7,1,1,52427
115,2012,2,8,1,1,49591
115,2012,2,9,1,1,87170
115,2012,2,10,1,1,51226
115,2012,3,11,1,1,62662
115,2012,3,12,1,1,47714
115,2012,3,13,1,1,81610
115,2012,3,14,1,1,87240
115,2012,4,15,1,1,61883
115,2012,4,16,1,1,50923
117,2011,4,16,0,0,101744
117,2011,4,17,0,0,69000
117,2011,4,18,0,0,98399
117,2011,5,19,0,0,69008
117,2011,5,20,0,0,76359
117,2011,5,21,0,0,78467
117,2011,5,22,0,0,86146
117,2011,5,23,0,0,88376
117,2011,6,24,0,0,81476
117,2011,6,25,0,0,133794
117,2011,6,26,0,0,97972
117,2011,6,27,0,0,104777
117,2011,7,28,0,0,115838
117,2011,7,29,0,0,87822
117,2011,7,30,0,0,92368
117,2011,7,31,0,0,45749
117,2011,8,32,0,0,99562
117,2011,8,33,0,0,85071
117,2011,8,34,0,0,83976
117,2011,8,35,0,0,55836
117,2011,8,36,0,0,70436
117,2011,9,37,0,0,106777
117,2011,9,38,0,0,88063
117,2011,9,39,0,0,97693
117,2011,9,40,0,0,96246
117,2011,10,41,0,0,109835
117,2011,10,42,0,0,165106
117,2011,10,43,0,1,67751
117,2011,10,44,0,1,77203
117,2011,10,45,0,1,104861
117,2011,11,46,0,1,93884
117,2011,11,47,0,1,65123
117,2011,11,48,0,1,94651
117,2011,11,49,0,1,116552
117,2011,12,50,0,1,124056
117,2011,12,51,0,1,86256
117,2011,12,52,0,1,110965
117,2011,12,53,0,1,83707
117,2012,1,1,0,1,44990
117,2012,1,2,0,1,63086
117,2012,1,3,0,1,57380
117,2012,1,4,0,1,48352
117,2012,1,5,0,1,42021
117,2012,1,6,0,1,75136
117,2012,2,7,0,1,63645
117,2012,2,8,0,1,78498
117,2012,2,9,0,1,86175
117,2012,2,10,0,1,71817
117,2012,3,11,0,1,61478
117,2012,3,12,0,1,55104
117,2012,3,13,0,1,74615
117,2012,3,14,0,1,74723
117,2012,4,15,0,1,65920
117,2012,4,16,0,1,85055
119,2011,4,16,1,0,55360
119,2011,4,17,1,0,53557
119,2011,4,18,1,0,36707
119,2011,5,19,1,0,60305
119,2011,5,20,1,0,62080
119,2011,5,21,1,0,61612
119,2011,5,22,1,0,65521
119,2011,5,23,1,0,80743
119,2011,6,24,1,0,43425
119,2011,6,25,1,0,44795
119,2011,6,26,1,0,51807
119,2011,6,27,1,0,57812
119,2011,7,28,1,0,57506
119,2011,7,29,1,0,39082
119,2011,7,30,1,0,52231
119,2011,7,31,1,0,65478
119,2011,8,32,1,0,53302
119,2011,8,33,1,0,62910
119,2011,8,34,1,0,37516
119,2011,8,35,1,0,33881
119,2011,8,36,1,0,34219
119,2011,9,37,1,0,73256
119,2011,9,38,1,0,46787
119,2011,9,39,1,0,45706
119,2011,9,40,1,0,62353
119,2011,10,41,1,0,59213
119,2011,10,42,1,0,139916
119,2011,10,43,1,1,43689
119,2011,10,44,1,1,39065
119,2011,10,45,1,1,59107
119,2011,11,46,1,1,64175
119,2011,11,47,1,1,58440
119,2011,11,48,1,1,101679
119,2011,11,49,1,1,61498
119,2011,12,50,1,1,61377
119,2011,12,51,1,1,83883
119,2011,12,52,1,1,64479
119,2011,12,53,1,1,89747
119,2012,1,1,1,1,15976
119,2012,1,2,1,1,47807
119,2012,1,3,1,1,41629
119,2012,1,4,1,1,37059
119,2012,1,5,1,1,36220
119,2012,1,6,1,1,43608
119,2012,2,7,1,1,39963
119,2012,2,8,1,1,29391
119,2012,2,9,1,1,24782
119,2012,2,10,1,1,54773
119,2012,3,11,1,1,29704
119,2012,3,12,1,1,37619
119,2012,3,13,1,1,52501
119,2012,3,14,1,1,72903
119,2012,4,15,1,1,49753
119,2012,4,16,1,1,46566
121,2011,4,16,1,0,49854
121,2011,4,17,1,0,38071
121,2011,4,18,1,0,70785
121,2011,5,19,1,0,66163
121,2011,5,20,1,0,54210
121,2011,5,21,1,0,64836
121,2011,5,22,1,0,47213
121,2011,5,23,1,0,77960
121,2011,6,24,1,0,88539
121,2011,6,25,1,0,52382
121,2011,6,26,1,0,75102
121,2011,6,27,1,0,83786
121,2011,7,28,1,0,34895
121,2011,7,29,1,0,42364
121,2011,7,30,1,0,66172
121,2011,7,31,1,0,45150
121,2011,8,32,1,0,53603
121,2011,8,33,1,0,46319
121,2011,8,34,1,0,51514
121,2011,8,35,1,0,29474
121,2011,8,36,1,0,65327
121,2011,9,37,1,0,72705
121,2011,9,38,1,0,45210
121,2011,9,39,1,0,53260
121,2011,9,40,1,0,76894
121,2011,10,41,1,0,66101
121,2011,10,42,1,0,131527
121,2011,10,43,1,1,61114
121,2011,10,44,1,1,59299
121,2011,10,45,1,1,63984
121,2011,11,46,1,1,70549
121,2011,11,47,1,1,58106
121,2011,11,48,1,1,77501
121,2011,11,49,1,1,72899
121,2011,12,50,1,1,84089
121,2011,12,51,1,1,90185
121,2011,12,52,1,1,86016
121,2011,12,53,1,1,66883
121,2012,1,1,1,1,28678
121,2012,1,2,1,1,62040
121,2012,1,3,1,1,48298
121,2012,1,4,1,1,52684
121,2012,1,5,1,1,45108
121,2012,1,6,1,1,38855
121,2012,2,7,1,1,43066
121,2012,2,8,1,1,38753
121,2012,2,9,1,1,46999
121,2012,2,10,1,1,38364
121,2012,3,11,1,1,30237
121,2012,3,12,1,1,25712
121,2012,3,13,1,1,63562
121,2012,3,14,1,1,80750
121,2012,4,15,1,1,41615
121,2012,4,16,1,1,51885
123,2011,4,16,1,0,76182
123,2011,4,17,1,0,50421
123,2011,4,18,1,0,64334
123,2011,5,19,1,0,61474
123,2011,5,20,1,0,55435
123,2011,5,21,1,0,61867
123,2011,5,22,1,0,53782
123,2011,5,23,1,0,80957
123,2011,6,24,1,0,68011
123,2011,6,25,1,0,109887
123,2011,6,26,1,0,94587
123,2011,6,27,1,0,60120
123,2011,7,28,1,0,70970
123,2011,7,29,1,0,67961
123,2011,7,30,1,0,32676
123,2011,7,31,1,0,88931
123,2011,8,32,1,0,43418
123,2011,8,33,1,0,50096
123,2011,8,34,1,0,60736
123,2011,8,35,1,0,45806
123,2011,8,36,1,0,63334
123,2011,9,37,1,0,89109
123,2011,9,38,1,0,50158
123,2011,9,39,1,0,52001
123,2011,9,40,1,0,68420
123,2011,10,41,1,0,66881
123,2011,10,42,1,0,110764
123,2011,10,43,1,1,62004
123,2011,10,44,1,1,46219
123,2011,10,45,1,1,66907
123,2011,11,46,1,1,83047
123,2011,11,47,1,1,93811
123,2011,11,48,1,1,123471
123,2011,11,49,1,1,79024
123,2011,12,50,1,1,124451
123,2011,12,51,1,1,119863
123,2011,12,52,1,1,59449
123,2011,12,53,1,1,69599
123,2012,1,1,1,1,36107
123,2012,1,2,1,1,52815
123,2012,1,3,1,1,52831
123,2012,1,4,1,1,61702
123,2012,1,5,1,1,42637
123,2012,1,6,1,1,47002
123,2012,2,7,1,1,50765
123,2012,2,8,1,1,38328
123,2012,2,9,1,1,67918
123,2012,2,10,1,1,63486
123,2012,3,11,1,1,32919
123,2012,3,12,1,1,54899
123,2012,3,13,1,1,38069
123,2012,3,14,1,1,85550
123,2012,4,15,1,1,77435
123,2012,4,16,1,1,66013
125,2011,4,16,1,0,124699
125,2011,4,17,1,0,126637
125,2011,4,18,1,0,98953
125,2011,5,19,1,0,74046
125,2011,5,20,1,0,100972
125,2011,5,21,1,0,146493
125,2011,5,22,1,0,146383
125,2011,5,23,1,0,147177
125,2011,6,24,1,0,92810
125,2011,6,25,1,0,177871
125,2011,6,26,1,0,101483
125,2011,6,27,1,0,123234
125,2011,7,28,1,0,127635
125,2011,7,29,1,0,89866
125,2011,7,30,1,0,82997
125,2011,7,31,1,0,68833
125,2011,8,32,1,0,77978
125,2011,8,33,1,0,95805
125,2011,8,34,1,0,66216
125,2011,8,35,1,0,56795
125,2011,8,36,1,0,82137
125,2011,9,37,1,0,171876
125,2011,9,38,1,0,157443
125,2011,9,39,1,0,140386
125,2011,9,40,1,0,108246
125,2011,10,41,1,0,185527
125,2011,10,42,1,0,152041
125,2011,10,43,1,1,107868
125,2011,10,44,1,1,113142
125,2011,10,45,1,1,135688
125,2011,11,46,1,1,97874
125,2011,11,47,1,1,155116
125,2011,11,48,1,1,203061
125,2011,11,49,1,1,101102
125,2011,12,50,1,1,137415
125,2011,12,51,1,1,121345
125,2011,12,52,1,1,135240
125,2011,12,53,1,1,111936
125,2012,1,1,1,1,43294
125,2012,1,2,1,1,86170
125,2012,1,3,1,1,72485
125,2012,1,4,1,1,123791
125,2012,1,5,1,1,100418
125,2012,1,6,1,1,107859
125,2012,2,7,1,1,107532
125,2012,2,8,1,1,86990
125,2012,2,9,1,1,64709
125,2012,2,10,1,1,80530
125,2012,3,11,1,1,106939
125,2012,3,12,1,1,57816
125,2012,3,13,1,1,106897
125,2012,3,14,1,1,121211
125,2012,4,15,1,1,96651
125,2012,4,16,1,1,138059
127,2011,4,16,1,0,32595
127,2011,4,17,1,0,34857
127,2011,4,18,1,0,48217
127,2011,5,19,1,0,45592
127,2011,5,20,1,0,41880
127,2011,5,21,1,0,40008
127,2011,5,22,1,0,50196
127,2011,5,23,1,0,51521
127,2011,6,24,1,0,44434
127,2011,6,25,1,0,63803
127,2011,6,26,1,0,39065
127,2011,6,27,1,0,37442
127,2011,7,28,1,0,33914
127,2011,7,29,1,0,39937
127,2011,7,30,1,0,34299
127,2011,7,31,1,0,27438
127,2011,8,32,1,0,29296
127,2011,8,33,1,0,44554
127,2011,8,34,1,0,39031
127,2011,8,35,1,0,26150
127,2011,8,36,1,0,41687
127,2011,9,37,1,0,78118
127,2011,9,38,1,0,31713
127,2011,9,39,1,0,39404
127,2011,9,40,1,0,32784
127,2011,10,41,1,0,53595
127,2011,10,42,1,0,60230
127,2011,10,43,1,1,25565
127,2011,10,44,1,1,44766
127,2011,10,45,1,1,29459
127,2011,11,46,1,1,27403
127,2011,11,47,1,1,45257
127,2011,11,48,1,1,83763
127,2011,11,49,1,1,58230
127,2011,12,50,1,1,36828
127,2011,12,51,1,1,70271
127,2011,12,52,1,1,47498
127,2011,12,53,1,1,41038
127,2012,1,1,1,1,19546
127,2012,1,2,1,1,36387
127,2012,1,3,1,1,27730
127,2012,1,4,1,1,35150
127,2012,1,5,1,1,29739
127,2012,1,6,1,1,24481
127,2012,2,7,1,1,31543
127,2012,2,8,1,1,38864
127,2012,2,9,1,1,26290
127,2012,2,10,1,1,36932
127,2012,3,11,1,1,32116
127,2012,3,12,1,1,29259
127,2012,3,13,1,1,33331
127,2012,3,14,1,1,41390
127,2012,4,15,1,1,24691
127,2012,4,16,1,1,34589
129,2011,4,16,1,0,70433
129,2011,4,17,1,0,47820
129,2011,4,18,1,0,125386
129,2011,5,19,1,0,48010
129,2011,5,20,1,0,119502
129,2011,5,21,1,0,81307
129,2011,5,22,1,0,71525
129,2011,5,23,1,0,81032
129,2011,6,24,1,0,71100
129,2011,6,25,1,0,101056
129,2011,6,26,1,0,86263
129,2011,6,27,1,0,59200
129,2011,7,28,1,0,58411
129,2011,7,29,1,0,84369
129,2011,7,30,1,0,81372
129,2011,7,31,1,0,48949
129,2011,8,32,1,0,68635
129,2011,8,33,1,0,59762
129,2011,8,34,1,0,53578
129,2011,8,35,1,0,58835
129,2011,8,36,1,0,40926
129,2011,9,37,1,0,100354
129,2011,9,38,1,0,106983
129,2011,9,39,1,0,84568
129,2011,9,40,1,0,82979
129,2011,10,41,1,0,58027
129,2011,10,42,1,0,172544
129,2011,10,43,1,1,50918
129,2011,10,44,1,1,99750
129,2011,10,45,1,1,61301
129,2011,11,46,1,1,92614
129,2011,11,47,1,1,89835
129,2011,11,48,1,1,78811
129,2011,11,49,1,1,66027
129,2011,12,50,1,1,57052
129,2011,12,51,1,1,131341
129,2011,12,52,1,1,71028
129,2011,12,53,1,1,67061
129,2012,1,1,1,1,31252
129,2012,1,2,1,1,48920
129,2012,1,3,1,1,57565
129,2012,1,4,1,1,42530
129,2012,1,5,1,1,71989
129,2012,1,6,1,1,59920
129,2012,2,7,1,1,46345
129,2012,2,8,1,1,66315
129,2012,2,9,1,1,46688
129,2012,2,10,1,1,66720
129,2012,3,11,1,1,68345
129,2012,3,12,1,1,51069
129,2012,3,13,1,1,45504
129,2012,3,14,1,1,76615
129,2012,4,15,1,1,52902
129,2012,4,16,1,1,49449
131,2011,4,16,1,0,64647
131,2011,4,17,1,0,43220
131,2011,4,18,1,0,61963
131,2011,5,19,1,0,42764
131,2011,5,20,1,0,67384
131,2011,5,21,1,0,65475
131,2011,5,22,1,0,59659
131,2011,5,23,1,0,61635
131,2011,6,24,1,0,52768
131,2011,6,25,1,0,94534
131,2011,6,26,1,0,62113
131,2011,6,27,1,0,77393
131,2011,7,28,1,0,84586
131,2011,7,29,1,0,31999
131,2011,7,30,1,0,65148
131,2011,7,31,1,0,49267
131,2011,8,32,1,0,63127
131,2011,8,33,1,0,61055
131,2011,8,34,1,0,28674
131,2011,8,35,1,0,42452
131,2011,8,36,1,0,53910
131,2011,9,37,1,0,90468
131,2011,9,38,1,0,67954
131,2011,9,39,1,0,65230
131,2011,9,40,1,0,59996
131,2011,10,41,1,0,65837
131,2011,10,42,1,0,101450
131,2011,10,43,1,1,52896
131,2011,10,44,1,1,41959
131,2011,10,45,1,1,68341
131,2011,11,46,1,1,71823
131,2011,11,47,1,1,55151
131,2011,11,48,1,1,88984
131,2011,11,49,1,1,76037
131,2011,12,50,1,1,58359
